timestep = 0
vx	vy
8.04681	8.2188	
8.64564	7.47853	
8.83022	8.57556	
9.49256	7.94588	
9.46333	7.7583	
7.2252	9.35788	
7.831	8.23136	
3.8149	6.69404	
8.57886	6.96868	
9.45732	5.94351	
9.68971	6.25563	
9.57136	6.5816	
2.48953	7.72796	
2.8304	6.73869	
3.66255	6.81507	
1.8185	9.77739	
1.89095	9.04899	
0.710362	9.18443	
0.440041	8.42279	
6.32518	1.93551	
6.60942	1.23556	
6.23028	0.386142	
6.05013	0.544109	
3.11221	4.35706	
2.79783	4.00082	
3.25598	3.1475	
5.4585	3.09001	
5.53848	2.11679	
5.14105	1.74188	
4.44658	2.11124	
4.48672	1.08282	
3.33797	5.61687	
3.78888	6.20694	
8.1	6.73913	
5.73414	6.0262	
6.36655	6.44465	
4.516	6.88017	
4.58997	7.04815	
7.75035	4.75097	
3.9708	9.7371	
3.88094	8.64335	
1.0716	4.96991	
1.93914	4.2738	
2.23158	0.050758	
2.57062	8.78115	
3.02725	9.13719	
2.75916	8.02025	
3.86997	8.63663	
3.5614	7.87873	
8.6473	0.685101	
7.91361	0.532368	
8.90065	1.36274	
9.0634	1.37089	
5.11889	3.33504	
3.90594	4.24836	
4.11772	4.63934	
5.25612	1.45222	
4.49108	1.08328	
5.41252	0.644485	
4.48806	9.97074	
2.92722	9.79269	
3.29346	0.200091	
3.56997	0.190271	
5.75981	5.90835	
6.65543	5.35536	
7.64946	7.0859	
7.59665	7.94702	
7.21939	5.68982	
7.21957	6.06445	
8.51944	5.58176	
7.76896	5.34305	
8.63494	5.90365	
8.06436	6.46799	
5.81668	8.91697	
6.18488	9.86183	
5.6022	9.3293	
6.88675	9.3291	
7.30588	4.45838	
6.21166	4.38488	
6.69114	4.74525	
6.24431	4.09269	
8.43813	4.39765	
9.7761	4.36559	
9.31425	3.81203	
9.62916	4.78535	
8.93796	4.88415	
5.55774	0.455501	
5.01927	9.72469	
3.99873	8.58248	
5.05365	9.31714	
5.10866	9.27439	
4.41982	7.82567	
4.99459	8.11118	
0.925913	0.234092	
1.08981	0.284244	
8.61558	1.74382	
7.5436	1.37833	
7.55604	1.37063	
9.92674	0.781889	
9.56564	3.22022	
8.83006	2.51127	
8.91016	2.26308	
4.52914	2.57191	
5.08881	3.32479	
3.79426	3.24148	
4.12206	3.77465	
4.22252	5.95925	
6.90043	6.92795	
5.55479	7.06169	
6.36518	6.44752	
6.74837	8.84699	
6.42811	8.74005	
7.20286	8.05225	
1.04815	2.37904	
1.08497	3.4595	
0.551923	3.88978	
2.15884	3.22603	
3.22389	2.46191	
3.22867	2.39397	
8.75792	3.7479	
8.51793	2.69249	
8.4487	3.98684	
7.45182	0.345381	
7.91625	0.523522	
5.76088	5.90664	
5.06734	5.94812	
5.66081	7.2984	
5.4002	7.92296	
5.63433	8.12881	
6.29097	8.044	
6.56966	7.40851	
6.64627	7.68392	
0.584901	0.587641	
0.022105	0.560588	
0.698672	2.09604	
0.262915	2.18271	
1.3847	1.13692	
1.05309	2.37407	
1.71219	2.63732	
7.4079	3.67479	
7.78291	3.54256	
7.57111	2.17164	
8.07266	2.64082	
5.70886	4.94975	
5.17613	4.05972	
5.85346	4.52044	
4.43958	4.68737	
4.51112	4.91882	
5.06751	5.1008	
0.146648	2.3558	
0.0427923	1.86732	
1.66683	1.16378	
2.7261	1.11418	
2.1884	0.734949	
2.55941	1.96404	
2.07994	2.04664	
6.85403	3.53905	
7.18401	3.47436	
6.32103	2.89286	
6.56804	2.27622	
7.211	2.39469	
0.175056	3.0822	
0.547023	3.8941	
timestep = 5.49
vx	vy
9.88547	5.15025	
2.8834	5.40219	
9.42122	0.0605779	
9.41616	0.0545398	
8.28118	0.124339	
8.20981	9.82428	
9.42021	0.0744517	
5.73464	3.22094	
5.25998	1.45702	
3.70645	1.63593	
2.6797	6.59028	
1.7382	6.84117	
0.0728807	8.42958	
9.48124	9.24675	
9.0025	9.10411	
7.92996	9.66338	
7.55427	9.7973	
0.895354	5.24597	
2.31942	5.49966	
1.96882	4.29651	
2.31347	5.50322	
1.31428	6.01089	
1.08716	6.02271	
0.951408	5.88005	
0.5541	7.1417	
9.97581	7.15323	
1.67222	7.91423	
1.41345	7.60385	
0.879717	7.65125	
0.743282	9.19903	
1.494	8.74793	
6.11311	0.872285	
3.22626	2.46295	
4.13069	1.20959	
3.01	1.02147	
1.9437	4.27167	
8.25366	8.54443	
8.04696	8.21797	
8.64577	7.47824	
8.82941	8.57541	
9.49229	7.94566	
9.46356	7.75817	
7.22478	9.35866	
7.83103	8.2308	
3.81526	6.69361	
8.57935	6.96838	
9.45719	5.9437	
9.68983	6.25519	
9.57227	6.58152	
2.48915	7.72815	
2.83092	6.73851	
3.66229	6.81501	
1.81698	9.77728	
1.88918	9.04873	
0.709481	9.18498	
0.439955	8.42321	
6.32515	1.93597	
6.60877	1.23609	
6.2288	0.38647	
6.04802	0.54376	
3.11179	4.3577	
2.79715	4.00089	
3.25569	3.14832	
5.4587	3.09017	
5.53822	2.11667	
5.14123	1.74149	
4.4467	2.11109	
4.48732	1.08066	
3.33768	5.61736	
3.78934	6.20749	
8.10031	6.73868	
5.7346	6.02554	
6.36541	6.4441	
4.51603	6.87976	
4.58898	7.04784	
7.75022	4.74978	
3.97018	9.73676	
3.87992	8.64317	
1.07053	4.96877	
1.93756	4.27082	
2.23087	0.0508885	
2.56911	8.78092	
3.02551	9.13742	
2.75811	8.02057	
3.86825	8.637	
3.56036	7.87891	
8.6465	0.685662	
7.9166	0.532095	
8.89928	1.3636	
9.06169	1.37201	
5.11878	3.33587	
3.90587	4.24948	
4.11691	4.64065	
5.2498	1.44564	
4.49046	1.08459	
5.41116	0.645222	
4.48772	9.97037	
2.92605	9.79318	
3.29355	0.200603	
3.56986	0.190131	
5.76575	5.90662	
6.65633	5.35496	
7.6497	7.08483	
7.59611	7.94664	
7.22039	5.6899	
7.22046	6.06462	
8.51926	5.58201	
7.769	5.34295	
8.63534	5.90464	
8.065	6.46873	
5.8166	8.91807	
6.18401	9.86219	
5.60163	9.32952	
6.88614	9.32992	
7.30566	4.4577	
6.21117	4.38574	
6.69119	4.74525	
6.24312	4.09298	
8.43729	4.39698	
9.77553	4.36623	
9.31448	3.81335	
9.6285	4.78557	
8.93708	4.88414	
5.55569	0.455525	
5.01817	9.72463	
3.99853	8.58208	
5.05355	9.31684	
5.10841	9.27485	
4.41915	7.82607	
4.99427	8.11224	
0.92427	0.233093	
1.0885	0.283553	
8.61441	1.74502	
7.543	1.37902	
7.55516	1.37122	
9.92535	0.783127	
9.5663	3.22073	
8.83008	2.51171	
8.90932	2.26347	
4.52883	2.57232	
5.0888	3.32476	
3.794	3.24238	
4.12214	3.77541	
4.22197	5.9599	
6.90019	6.92796	
5.55373	7.06234	
6.36694	6.44676	
6.74817	8.84812	
6.42844	8.74107	
7.20231	8.0531	
1.04742	2.37744	
1.08494	3.45935	
0.55183	3.89359	
2.15876	3.22652	
3.22548	2.45738	
3.22905	2.39389	
8.75829	3.74877	
8.51821	2.69351	
8.44889	3.98667	
7.45052	0.34659	
7.91211	0.524611	
5.75642	5.90967	
5.06677	5.94849	
5.65937	7.29986	
5.39897	7.92448	
5.63365	8.13016	
6.29059	8.0454	
6.56874	7.40899	
6.64569	7.68449	
0.58355	0.587105	
0.0203734	0.560912	
0.697902	2.09589	
0.261996	2.18358	
1.38392	1.13639	
1.05297	2.37532	
1.71253	2.63817	
7.40754	3.67505	
7.7837	3.54265	
7.57119	2.17311	
8.0729	2.64185	
5.70915	4.95012	
5.17635	4.0603	
5.85406	4.52091	
4.43935	4.68822	
4.51037	4.91886	
5.06681	5.10067	
0.146247	2.35557	
0.0414489	1.8686	
1.66705	1.16453	
2.72695	1.11485	
2.18899	0.735591	
2.56009	1.96504	
2.08083	2.04764	
6.85215	3.53935	
7.18275	3.47559	
6.31994	2.89279	
6.56756	2.27692	
7.21084	2.39624	
0.175462	3.08236	
0.546457	3.8902	
timestep = 5.5
vx	vy
9.88538	5.15118	
2.88154	5.40219	
9.42088	0.0606976	
9.41574	0.055784	
8.28098	0.124948	
8.21051	9.82439	
9.41928	0.0749778	
5.73443	3.22003	
5.25948	1.45572	
3.70614	1.63629	
2.67846	6.58973	
1.73688	6.84125	
0.0729412	8.4297	
9.48163	9.24699	
9.00327	9.10395	
7.92981	9.66438	
7.55322	9.79855	
0.895486	5.24695	
2.31517	5.49878	
1.96777	4.29665	
2.31514	5.5051	
1.31311	6.01206	
1.08565	6.02324	
0.950435	5.88087	
0.552537	7.1413	
9.97455	7.15274	
1.67182	7.91354	
1.41229	7.60335	
0.878838	7.65075	
0.742239	9.19827	
1.49355	8.74751	
6.11388	0.873091	
3.2293	2.45863	
4.13129	1.20987	
3.00872	1.02183	
1.94275	4.27049	
8.25369	8.54507	
8.0466	8.21842	
8.64553	7.47866	
8.82999	8.57581	
9.49212	7.94576	
9.46296	7.75829	
7.22374	9.35923	
7.83074	8.23053	
3.81467	6.69335	
8.57915	6.96855	
9.45665	5.94466	
9.68918	6.25533	
9.57135	6.58153	
2.48878	7.72809	
2.83003	6.73794	
3.66203	6.81506	
1.81651	9.77637	
1.88831	9.04805	
0.709265	9.1853	
0.439902	8.42275	
6.32586	1.93532	
6.60945	1.23556	
6.22819	0.386762	
6.04821	0.544763	
3.11008	4.35864	
2.79579	4.00156	
3.25565	3.14926	
5.45866	3.08913	
5.53863	2.11605	
5.14214	1.74121	
4.44729	2.11092	
4.48706	1.08265	
3.33611	5.61773	
3.78815	6.20778	
8.10102	6.73873	
5.73349	6.02607	
6.36766	6.44536	
4.51514	6.88008	
4.58811	7.04755	
7.74934	4.75041	
3.96973	9.73663	
3.8791	8.64268	
1.07143	4.96847	
1.93792	4.27285	
2.23054	0.0500396	
2.56901	8.78028	
3.02495	9.13603	
2.75838	8.02063	
3.86802	8.63646	
3.56051	7.87863	
8.64577	0.686095	
7.91501	0.532377	
8.89876	1.36341	
9.06169	1.37156	
5.11849	3.33553	
3.90485	4.25037	
4.11569	4.64133	
5.2512	1.44805	
4.49151	1.08123	
5.41084	0.645421	
4.48773	9.97041	
2.92491	9.79185	
3.2924	0.200058	
3.56961	0.190387	
5.76244	5.91094	
6.6549	5.35559	
7.65003	7.08515	
7.59612	7.94633	
7.21915	5.69072	
7.22025	6.06593	
8.51779	5.58353	
7.7674	5.34392	
8.63431	5.90564	
8.06503	6.46969	
5.81628	8.91925	
6.18326	9.86355	
5.60177	9.33052	
6.88583	9.33046	
7.30471	4.45744	
6.20985	4.38591	
6.68954	4.74526	
6.24243	4.09237	
8.43756	4.39842	
9.77716	4.36701	
9.31607	3.81433	
9.62916	4.78636	
8.93668	4.88561	
5.55591	0.456595	
5.01753	9.7243	
3.99781	8.58192	
5.05288	9.3169	
5.10854	9.27529	
4.41886	7.82571	
4.99429	8.11181	
0.922745	0.232513	
1.08784	0.282793	
8.61364	1.74448	
7.54299	1.37767	
7.555	1.3705	
9.92524	0.782624	
9.56703	3.22102	
8.83004	2.51124	
8.90854	2.26278	
4.52918	2.573	
5.08883	3.32509	
3.79383	3.24399	
4.12173	3.77684	
4.22158	5.96075	
6.90017	6.9282	
5.55251	7.06193	
6.36404	6.44662	
6.74797	8.84866	
6.42762	8.74214	
7.2017	8.05319	
1.0476	2.37821	
1.08535	3.45968	
0.55302	3.89217	
2.15911	3.22692	
3.22425	2.46132	
3.22958	2.39444	
8.75906	3.74908	
8.51813	2.69277	
8.4492	3.98712	
7.45045	0.347035	
7.91368	0.524916	
5.75816	5.90603	
5.06726	5.94822	
5.65878	7.29962	
5.39879	7.92466	
5.63314	8.13099	
6.28945	8.04624	
6.56813	7.40957	
6.64467	7.68549	
0.582337	0.586464	
0.0194086	0.560822	
0.69705	2.0954	
0.26139	2.18351	
1.38392	1.13576	
1.05148	2.37472	
1.713	2.63865	
7.40723	3.67492	
7.78356	3.54223	
7.57105	2.17197	
8.07232	2.64064	
5.70881	4.95003	
5.17612	4.06019	
5.85319	4.5212	
4.43859	4.68895	
4.51005	4.91975	
5.06745	5.10055	
0.145823	2.35557	
0.0411966	1.86785	
1.66791	1.16477	
2.72657	1.11535	
2.1894	0.73561	
2.56064	1.966	
2.08187	2.04777	
6.85182	3.53916	
7.18253	3.47529	
6.3202	2.89228	
6.56795	2.27621	
7.21131	2.39579	
0.175703	3.08304	
0.547709	3.89225	
timestep = 5.51
vx	vy
9.88426	5.15091	
2.88212	5.40257	
9.4196	0.0601542	
9.41523	0.0558689	
8.28139	0.123591	
8.21063	9.82332	
9.41965	0.0748273	
5.73399	3.21852	
5.25742	1.45379	
3.70669	1.63541	
2.67785	6.5894	
1.73658	6.84022	
0.0726716	8.43003	
9.48089	9.24771	
9.00327	9.10411	
7.93084	9.66382	
7.55492	9.79805	
0.894701	5.24641	
2.31728	5.50008	
1.96827	4.29632	
2.31329	5.50407	
1.31312	6.01142	
1.08587	6.02215	
0.949831	5.8803	
0.552636	7.13996	
9.97491	7.15184	
1.67149	7.91312	
1.41245	7.60239	
0.879387	7.64981	
0.74157	9.19854	
1.49356	8.74761	
6.11306	0.872944	
3.22806	2.46147	
4.13125	1.2087	
3.00874	1.02112	
1.94211	4.27127	
8.25458	8.54512	
8.04756	8.21918	
8.64642	7.47875	
8.83038	8.57559	
9.49245	7.94578	
9.46373	7.75775	
7.22502	9.3599	
7.83168	8.23149	
3.81542	6.69309	
8.58004	6.96899	
9.45609	5.94488	
9.68857	6.25467	
9.57176	6.58104	
2.48833	7.72816	
2.82992	6.73813	
3.66249	6.81495	
1.81636	9.77754	
1.88811	9.0487	
0.708152	9.18584	
0.439402	8.4227	
6.32503	1.93501	
6.60888	1.23534	
6.22854	0.386026	
6.04752	0.544019	
3.11005	4.35941	
2.79548	4.00209	
3.25524	3.14957	
5.4577	3.08828	
5.5372	2.11612	
5.14185	1.74148	
4.44681	2.11035	
4.48745	1.07877	
3.33661	5.61823	
3.78879	6.20826	
8.10102	6.73912	
5.73438	6.02599	
6.36399	6.44282	
4.51599	6.87994	
4.58815	7.04676	
7.74861	4.75088	
3.96895	9.73629	
3.87896	8.64214	
1.07065	4.96759	
1.93661	4.27078	
2.23036	0.0507831	
2.56844	8.78057	
3.02408	9.13597	
2.75781	8.02066	
3.86725	8.63556	
3.5601	7.87792	
8.64704	0.68519	
7.9165	0.530267	
8.89993	1.36271	
9.06277	1.37061	
5.1175	3.3355	
3.90407	4.25131	
4.11537	4.64183	
5.25278	1.44955	
4.49136	1.08428	
5.41032	0.645735	
4.48734	9.97058	
2.92442	9.79177	
3.29184	0.199237	
3.56873	0.189446	
5.76249	5.90978	
6.65495	5.3556	
7.64999	7.08513	
7.59644	7.94654	
7.21896	5.69052	
7.22028	6.06572	
8.51761	5.58405	
7.76692	5.34409	
8.63406	5.90638	
8.06489	6.47009	
5.81574	8.91913	
6.18356	9.86307	
5.60204	9.32979	
6.88633	9.33005	
7.30328	4.45762	
6.20975	4.38598	
6.68879	4.74544	
6.24208	4.09119	
8.43771	4.39858	
9.77659	4.3657	
9.31591	3.81395	
9.62883	4.78574	
8.93679	4.88536	
5.55555	0.456449	
5.01749	9.72456	
3.99714	8.58228	
5.05235	9.31779	
5.10843	9.27548	
4.4178	7.82555	
4.9936	8.11186	
0.922425	0.233079	
1.08806	0.283517	
8.61363	1.74411	
7.54198	1.37733	
7.55472	1.36999	
9.9266	0.782197	
9.56594	3.2207	
8.82877	2.51184	
8.90753	2.26247	
4.52871	2.57323	
5.08805	3.32562	
3.7934	3.24453	
4.12105	3.77792	
4.22217	5.96139	
6.89907	6.92757	
5.55142	7.06175	
6.36754	6.44857	
6.74757	8.84904	
6.42651	8.74253	
7.2015	8.05347	
1.04752	2.37667	
1.08458	3.45892	
0.551828	3.89283	
2.15891	3.22683	
3.22697	2.45782	
3.23048	2.3943	
8.75949	3.74923	
8.51757	2.69377	
8.44932	3.98729	
7.45149	0.34546	
7.91398	0.5234	
5.75947	5.90825	
5.06765	5.94857	
5.6571	7.29927	
5.39836	7.92429	
5.63256	8.13101	
6.28817	8.04691	
6.56708	7.40927	
6.64404	7.6858	
0.582628	0.586858	
0.0196204	0.561466	
0.69827	2.09542	
0.262409	2.18317	
1.38405	1.13654	
1.05109	2.37572	
1.7126	2.63877	
7.40582	3.67576	
7.78288	3.54318	
7.56966	2.1724	
8.07125	2.64137	
5.70883	4.94979	
5.17572	4.05937	
5.85358	4.5208	
4.43789	4.68868	
4.51011	4.91955	
5.06736	5.10017	
0.145879	2.35466	
0.0422918	1.86671	
1.66777	1.16538	
2.72701	1.11468	
2.18942	0.735597	
2.56147	1.96593	
2.08228	2.04794	
6.85139	3.53884	
7.18155	3.47588	
6.31978	2.8916	
6.56725	2.27576	
7.21081	2.39626	
0.175039	3.08229	
0.548104	3.89023	
timestep = 5.52
vx	vy
9.88518	5.15076	
2.88107	5.40352	
9.42022	0.0603689	
9.41491	0.0569404	
8.28022	0.12382	
8.20953	9.82384	
9.41933	0.0751904	
5.73197	3.21906	
5.25467	1.45205	
3.70705	1.63586	
2.6767	6.58947	
1.73519	6.84055	
0.0725998	8.43146	
9.47984	9.24859	
9.00282	9.10509	
7.92993	9.66465	
7.55322	9.79829	
0.895254	5.24531	
2.31512	5.4995	
1.96765	4.29587	
2.31468	5.50425	
1.31227	6.01146	
1.08539	6.02119	
0.950227	5.87914	
0.552209	7.13997	
9.97554	7.15164	
1.66998	7.9133	
1.41123	7.60266	
0.878955	7.65067	
0.741108	9.19852	
1.4921	8.74774	
6.11225	0.872994	
3.22906	2.4584	
4.13117	1.20974	
3.00972	1.02153	
1.94077	4.26889	
8.25535	8.54536	
8.04731	8.21871	
8.64667	7.47799	
8.83081	8.57618	
9.493	7.94637	
9.46512	7.75753	
7.22376	9.36031	
7.8304	8.23143	
3.8144	6.69241	
8.57923	6.96867	
9.4565	5.94495	
9.68803	6.25382	
9.57136	6.58039	
2.48664	7.72858	
2.82891	6.73833	
3.66182	6.81544	
1.8164	9.77668	
1.8871	9.0477	
0.707975	9.18675	
0.439369	8.42417	
6.32344	1.93451	
6.60781	1.23519	
6.22694	0.387485	
6.04637	0.545543	
3.10856	4.36136	
2.79366	4.0031	
3.25421	3.15078	
5.4556	3.08806	
5.53514	2.11526	
5.14041	1.74104	
4.44603	2.1112	
4.48611	1.08143	
3.33538	5.61848	
3.78728	6.20739	
8.09991	6.7389	
5.73312	6.02579	
6.36649	6.44336	
4.51528	6.88001	
4.58868	7.04684	
7.7483	4.75086	
3.96819	9.73637	
3.87831	8.6422	
1.07034	4.96718	
1.93595	4.27228	
2.2312	0.0507202	
2.56795	8.78043	
3.0238	9.13578	
2.75659	8.0217	
3.86659	8.63633	
3.55964	7.87896	
8.64745	0.685422	
7.91706	0.530516	
8.89955	1.36315	
9.06229	1.37097	
5.11523	3.33511	
3.90208	4.25257	
4.11356	4.64215	
5.25376	1.45254	
4.49241	1.08278	
5.41009	0.646292	
4.48761	9.97058	
2.92447	9.79156	
3.29177	0.20019	
3.56811	0.190026	
5.75854	5.90854	
6.65304	5.35485	
7.64967	7.08483	
7.59555	7.94637	
7.21787	5.69033	
7.21987	6.06549	
8.51841	5.58449	
7.76635	5.34415	
8.63409	5.90664	
8.06443	6.46993	
5.815	8.92031	
6.18199	9.86471	
5.60122	9.33081	
6.88533	9.33083	
7.30322	4.45766	
6.20864	4.38581	
6.68785	4.74508	
6.24124	4.09187	
8.43792	4.39868	
9.77657	4.36529	
9.3156	3.81338	
9.62943	4.78587	
8.93745	4.88598	
5.5549	0.457198	
5.01687	9.72506	
3.99681	8.58212	
5.05146	9.31835	
5.10759	9.27561	
4.41804	7.82519	
4.99402	8.11092	
0.922343	0.233434	
1.08786	0.284021	
8.61365	1.74416	
7.54168	1.37763	
7.55532	1.36992	
9.92708	0.782396	
9.56555	3.21976	
8.82838	2.51088	
8.90689	2.2625	
4.52744	2.57373	
5.08587	3.32505	
3.79197	3.24606	
4.11874	3.77869	
4.22095	5.96053	
6.89884	6.92685	
5.55132	7.06145	
6.36463	6.44801	
6.74673	8.8503	
6.42548	8.74432	
7.20082	8.05386	
1.04783	2.37804	
1.08326	3.45919	
0.551255	3.89132	
2.15811	3.22612	
3.22517	2.46162	
3.23111	2.39383	
8.75959	3.74903	
8.51788	2.69325	
8.44986	3.98732	
7.4501	0.346137	
7.91389	0.524468	
5.76014	5.90755	
5.06721	5.94812	
5.6564	7.29917	
5.39822	7.92437	
5.6313	8.13193	
6.2865	8.04859	
6.56625	7.40943	
6.64319	7.68685	
0.583318	0.587762	
0.0198329	0.562002	
0.698588	2.096	
0.262109	2.18361	
1.38417	1.13781	
1.04945	2.37608	
1.71246	2.63877	
7.40581	3.67543	
7.783	3.54253	
7.56875	2.17147	
8.07126	2.64064	
5.70828	4.94915	
5.17429	4.05897	
5.85205	4.51995	
4.43648	4.68821	
4.50951	4.91892	
5.06763	5.10005	
0.145118	2.3544	
0.0425322	1.86706	
1.66846	1.16668	
2.72865	1.11526	
2.19067	0.736805	
2.56298	1.96549	
2.08334	2.04838	
6.85064	3.53949	
7.18071	3.4756	
6.31793	2.89207	
6.56547	2.2758	
7.20927	2.39553	
0.174883	3.08153	
0.548173	3.89101	
timestep = 5.53
vx	vy
9.88484	5.15116	
2.88124	5.40369	
9.41828	0.0603961	
9.41408	0.0554144	
8.27845	0.122631	
8.20784	9.82346	
9.41887	0.0748778	
5.73074	3.22036	
5.25039	1.45742	
3.70579	1.63671	
2.67624	6.58901	
1.73511	6.84017	
0.0715322	8.43173	
9.47838	9.24856	
9.00171	9.10558	
7.92932	9.66514	
7.55289	9.79886	
0.895234	5.2453	
2.31669	5.50062	
1.96761	4.29527	
2.31362	5.50351	
1.3127	6.01184	
1.08577	6.02195	
0.949784	5.88037	
0.551787	7.14039	
9.97507	7.15143	
1.66923	7.91279	
1.41098	7.60195	
0.8786	7.6503	
0.740697	9.19822	
1.49184	8.74774	
6.111	0.873317	
3.22653	2.46286	
4.13103	1.2098	
3.00897	1.02188	
1.94093	4.27018	
8.256	8.54639	
8.04772	8.21967	
8.64665	7.47823	
8.8307	8.57744	
9.49279	7.94717	
9.4652	7.75721	
7.22341	9.36168	
7.82976	8.23228	
3.81441	6.69261	
8.57853	6.96831	
9.45558	5.9457	
9.68693	6.25444	
9.57098	6.5801	
2.48615	7.72895	
2.82873	6.73838	
3.6623	6.81597	
1.81655	9.7766	
1.88719	9.04761	
0.707076	9.18643	
0.438224	8.42367	
6.32264	1.93609	
6.6073	1.23654	
6.22688	0.388109	
6.04585	0.545171	
3.10895	4.361	
2.7932	4.00219	
3.2533	3.14983	
5.45426	3.08844	
5.53354	2.1158	
5.13881	1.74181	
4.44432	2.11113	
4.48614	1.08054	
3.3351	5.61893	
3.78653	6.20777	
8.09925	6.73932	
5.73162	6.02589	
6.3643	6.4443	
4.51467	6.88005	
4.58796	7.0467	
7.74884	4.74989	
3.9679	9.73525	
3.87787	8.64163	
1.07055	4.96611	
1.93515	4.26966	
2.23133	0.0508159	
2.5679	8.78029	
3.02344	9.13471	
2.75636	8.02234	
3.86633	8.63554	
3.55997	7.87898	
8.64721	0.684616	
7.91579	0.529895	
8.89931	1.36318	
9.06244	1.37147	
5.11325	3.33568	
3.90145	4.25291	
4.11235	4.643	
5.2547	1.44779	
4.49033	1.08338	
5.40842	0.645414	
4.48741	9.96973	
2.92425	9.79075	
3.29107	0.19977	
3.56774	0.189142	
5.7646	5.909	
6.65296	5.35505	
7.64872	7.08597	
7.59382	7.94747	
7.21756	5.69033	
7.21962	6.06627	
8.51858	5.58518	
7.7665	5.34394	
8.63364	5.90716	
8.06421	6.47036	
5.81473	8.92041	
6.18185	9.86563	
5.60137	9.33055	
6.88457	9.33217	
7.30379	4.45721	
6.20869	4.38729	
6.68847	4.74564	
6.24076	4.09325	
8.43897	4.39856	
9.77742	4.36497	
9.31613	3.81351	
9.63028	4.78603	
8.93816	4.88675	
5.55391	0.456292	
5.01625	9.72425	
3.99706	8.58205	
5.05175	9.31815	
5.10806	9.27519	
4.41812	7.82563	
4.99388	8.11092	
0.922027	0.233071	
1.08756	0.28391	
8.61325	1.74445	
7.54208	1.37876	
7.55544	1.3698	
9.92768	0.782605	
9.56602	3.21923	
8.829	2.51061	
8.90713	2.26294	
4.52598	2.57348	
5.08421	3.32542	
3.79107	3.24563	
4.11769	3.77916	
4.2201	5.96089	
6.89824	6.92778	
5.55006	7.06177	
6.36562	6.44766	
6.74616	8.85136	
6.42539	8.7448	
7.1996	8.05475	
1.04665	2.37555	
1.08251	3.45835	
0.550158	3.89103	
2.15725	3.22583	
3.22517	2.45801	
3.22957	2.39514	
8.75944	3.74996	
8.51736	2.69397	
8.44995	3.98799	
7.44954	0.346636	
7.91428	0.52386	
5.75352	5.90842	
5.06667	5.94802	
5.65624	7.30003	
5.39814	7.92469	
5.63147	8.13178	
6.2867	8.04898	
6.56597	7.41056	
6.64294	7.68794	
0.582964	0.587556	
0.0198263	0.56234	
0.698158	2.09559	
0.261442	2.18405	
1.38309	1.13832	
1.04925	2.37749	
1.71153	2.6392	
7.40613	3.67614	
7.78237	3.54334	
7.56873	2.17281	
8.07049	2.6421	
5.70792	4.94901	
5.17255	4.05959	
5.85137	4.52062	
4.43466	4.68861	
4.50845	4.91882	
5.06695	5.09958	
0.144975	2.35439	
0.0424633	1.86753	
1.66751	1.16763	
2.72832	1.11556	
2.19057	0.7372	
2.56211	1.96611	
2.0824	2.04904	
6.8502	3.54002	
7.18033	3.47618	
6.31683	2.89249	
6.56474	2.27629	
7.20877	2.39614	
0.175063	3.08128	
0.549078	3.88961	
timestep = 5.54
vx	vy
9.88534	5.15189	
2.88137	5.40419	
9.41868	0.0608394	
9.41326	0.0578369	
8.27851	0.123888	
8.2088	9.82402	
9.41707	0.075432	
5.73014	3.22029	
5.25444	1.45443	
3.70463	1.63772	
2.67633	6.58892	
1.73522	6.83976	
0.072603	8.43238	
9.479	9.24967	
9.00251	9.10677	
7.93003	9.66503	
7.55291	9.79799	
0.89503	5.246	
2.31437	5.5004	
1.96762	4.29553	
2.31526	5.50412	
1.31226	6.01159	
1.08507	6.02222	
0.949499	5.88111	
0.55112	7.14033	
9.97442	7.15099	
1.66941	7.91367	
1.41064	7.60254	
0.877941	7.65066	
0.739655	9.19937	
1.49159	8.749	
6.11071	0.873005	
3.22781	2.45947	
4.12948	1.21055	
3.00805	1.02252	
1.9404	4.26944	
8.25581	8.54607	
8.04647	8.2188	
8.6454	7.47717	
8.83157	8.57792	
9.49323	7.94737	
9.46458	7.75624	
7.22298	9.3608	
7.82916	8.23127	
3.81486	6.69244	
8.57814	6.96695	
9.45682	5.94546	
9.68734	6.25413	
9.57093	6.57915	
2.48582	7.729	
2.82801	6.73842	
3.66172	6.81573	
1.81713	9.77749	
1.88742	9.04835	
0.706789	9.18734	
0.438256	8.42466	
6.32254	1.93587	
6.60656	1.23555	
6.22566	0.388047	
6.04566	0.546035	
3.10933	4.36189	
2.79317	4.00285	
3.25363	3.15097	
5.45395	3.08869	
5.53286	2.11532	
5.13735	1.74103	
4.44345	2.11118	
4.48467	1.08146	
3.33459	5.61914	
3.78591	6.20736	
8.09887	6.73922	
5.73207	6.02648	
6.36612	6.44636	
4.51564	6.88015	
4.58907	7.04725	
7.74851	4.74958	
3.96723	9.73508	
3.87837	8.6412	
1.07026	4.96693	
1.93507	4.27217	
2.23166	0.0509407	
2.56772	8.78113	
3.02326	9.13531	
2.75509	8.02266	
3.86627	8.63588	
3.55888	7.87891	
8.64635	0.685262	
7.91528	0.530088	
8.89816	1.36244	
9.06074	1.37026	
5.11236	3.3358	
3.90137	4.25408	
4.11169	4.64326	
5.24919	1.45217	
4.48924	1.08257	
5.40849	0.646344	
4.48672	9.96937	
2.92428	9.79054	
3.29063	0.199914	
